timestamp,visitorid,event,itemid,transactionid
2015-09-16 17:53:22.457,1150086,transaction,340825,91.0
2015-09-16 16:32:38.846,8083,transaction,235639,14407.0
2015-09-16 21:25:40.615,152963,transaction,320130,13922.0
2015-09-16 21:29:41.582,107314,transaction,348069,7622.0
2015-09-16 19:32:50.425,1150086,transaction,406727,17130.0
2015-09-16 20:06:08.451,513361,transaction,239581,204.0
2015-09-16 22:22:34.858,1161707,transaction,373002,12016.0
2015-09-16 23:38:41.880,1340407,transaction,237924,7399.0
2015-09-16 23:38:57.141,152963,transaction,410515,6374.0
2015-09-16 23:24:41.791,971454,transaction,181651,2011.0
2015-09-16 15:57:43.003,1077984,transaction,228279,12653.0
2015-09-16 15:35:29.099,198270,transaction,109116,3987.0
2015-09-17 00:24:58.943,1150086,transaction,399192,16231.0
2015-09-16 18:08:00.029,198270,transaction,98547,2116.0
2015-09-16 17:26:34.535,152963,transaction,275487,14850.0
2015-09-16 17:14:56.801,1150086,transaction,359910,8030.0
2015-09-16 17:40:21.037,198270,transaction,353604,10741.0
2015-09-16 21:33:40.650,294308,transaction,264379,2814.0
2015-09-16 20:15:30.797,612918,transaction,324071,1502.0
2015-09-16 19:07:35.008,1124699,transaction,99601,16381.0
2015-09-16 19:01:03.301,748697,transaction,108713,6281.0
2015-09-16 19:01:03.333,748697,transaction,110645,6281.0
2015-09-16 18:21:21.899,77524,transaction,48582,8949.0
2015-09-16 23:38:41.880,1340407,transaction,451837,7399.0
2015-09-16 23:47:14.467,971454,transaction,213834,7906.0
2015-09-16 23:47:14.389,971454,transaction,440128,7906.0
2015-09-16 15:57:43.013,1077984,transaction,63264,12653.0
2015-09-16 19:47:24.651,347610,transaction,216241,1286.0
2015-09-16 07:26:02.363,1114201,transaction,148165,16697.0
2015-09-17 02:12:26.060,1165148,transaction,89142,16459.0
2015-09-16 14:03:54.688,73292,transaction,57830,8168.0
2015-09-16 13:25:50.296,153118,transaction,98719,16618.0
2015-09-16 10:05:55.051,655713,transaction,99254,13386.0
2015-09-16 16:25:40.648,582418,transaction,448764,5265.0
2015-09-16 16:47:08.942,1180229,transaction,138427,11361.0
2015-09-16 21:26:24.073,729150,transaction,274499,5997.0
2015-09-16 21:26:24.073,729150,transaction,45644,5997.0
2015-09-16 21:24:09.367,1263146,transaction,330647,7477.0
2015-09-16 21:26:24.060,729150,transaction,280802,5997.0
2015-09-16 19:33:55.166,198270,transaction,140452,5410.0
2015-09-16 19:47:24.636,347610,transaction,29757,1286.0
2015-09-16 20:07:50.091,152963,transaction,168952,4197.0
2015-09-16 18:27:23.025,198270,transaction,131502,10921.0
2015-09-16 18:27:51.062,1150086,transaction,99601,794.0
2015-09-16 18:57:48.644,921915,transaction,217605,14231.0
2015-09-16 15:57:52.288,1005863,transaction,37658,1916.0
2015-09-16 15:57:52.288,1005863,transaction,24509,1916.0
2015-09-16 15:57:43.003,1077984,transaction,204776,12653.0
2015-09-17 01:02:47.273,152963,transaction,168,17526.0
2015-09-17 03:06:14.303,7633,transaction,7943,6623.0
2015-09-16 20:00:52.665,152963,transaction,239581,3868.0
2015-09-17 04:23:58.298,1382092,transaction,413310,14921.0
2015-09-16 17:57:15.683,198270,transaction,62275,10424.0
2015-09-16 17:26:34.535,152963,transaction,299164,14850.0
2015-09-16 17:17:32.787,1077984,transaction,343434,6407.0
2015-09-16 17:16:27.193,1104446,transaction,304,8784.0
2015-09-16 17:29:00.970,62434,transaction,266725,8443.0
2015-09-16 10:05:55.051,655713,transaction,372169,13386.0
2015-09-16 21:26:24.093,729150,transaction,400286,5997.0
2015-09-16 21:54:56.667,152902,transaction,296448,15745.0
2015-09-16 21:49:58.660,1028897,transaction,214181,6497.0
2015-09-16 21:32:54.348,152963,transaction,393562,13243.0
2015-09-16 21:26:24.079,729150,transaction,223958,5997.0
2015-09-17 00:33:09.672,238270,transaction,456414,7202.0
2015-09-16 19:09:22.315,198270,transaction,126307,7437.0
2015-09-16 20:44:21.708,11172,transaction,314579,7242.0
2015-09-17 03:15:56.375,237467,transaction,354153,4244.0
2015-09-16 12:12:40.865,672066,transaction,243343,5942.0
2015-09-17 04:32:24.114,1382092,transaction,413310,559.0
2015-09-16 17:17:32.802,1077984,transaction,63264,6407.0
2015-09-16 20:52:11.176,28791,transaction,92198,11480.0
2015-09-16 16:25:40.930,582418,transaction,109208,5265.0
2015-09-16 16:35:28.992,833429,transaction,415818,9537.0
2015-09-16 17:06:52.981,198270,transaction,272331,2768.0
2015-09-16 21:18:45.069,398144,transaction,24292,5308.0
2015-09-16 21:33:40.665,294308,transaction,21757,2814.0
2015-09-16 21:26:24.007,729150,transaction,83103,5997.0
2015-09-16 21:26:24.071,729150,transaction,324707,5997.0
2015-09-16 21:21:19.127,875980,transaction,49621,5191.0
2015-09-16 21:59:56.021,916601,transaction,205231,1029.0
2015-09-16 23:09:05.420,1219448,transaction,283153,1932.0
2015-09-16 13:25:50.312,153118,transaction,446411,16618.0
2015-09-16 13:25:50.312,153118,transaction,213834,16618.0
2015-09-16 14:46:21.385,892515,transaction,280974,15461.0
2015-09-17 00:21:05.511,152963,transaction,254500,10312.0
2015-09-16 19:53:13.935,1263358,transaction,168952,5195.0
2015-09-16 19:18:02.601,309864,transaction,10321,16504.0
2015-09-16 19:45:23.298,346832,transaction,446934,16098.0
2015-09-17 16:15:56.735,152963,transaction,260194,355.0
2015-09-17 16:47:12.875,700595,transaction,95819,7350.0
2015-09-18 02:43:12.017,152963,transaction,21970,8904.0
2015-09-17 13:11:10.404,1293368,transaction,147301,1160.0
2015-09-17 18:34:36.560,755815,transaction,247378,16734.0
2015-09-17 18:33:57.886,1329289,transaction,302307,13299.0
2015-09-17 18:55:50.582,152963,transaction,142881,3502.0
2015-09-18 00:21:24.439,569539,transaction,389860,11088.0
2015-09-17 16:48:52.165,871243,transaction,386523,2750.0
2015-09-17 17:28:37.582,152963,transaction,77055,6134.0
2015-09-17 17:20:45.683,412234,transaction,98652,14614.0
2015-09-17 17:45:33.279,1156860,transaction,352788,15652.0
2015-09-17 17:57:26.894,748562,transaction,334714,15635.0
2015-09-18 00:59:49.072,751256,transaction,241715,7217.0
2015-09-18 02:08:16.528,152963,transaction,380196,5772.0
2015-09-18 02:08:16.512,152963,transaction,72462,5772.0
2015-09-18 02:08:16.512,152963,transaction,12504,5772.0
2015-09-18 02:38:18.098,152963,transaction,362697,5670.0
2015-09-17 13:30:05.733,1045937,transaction,193272,9204.0
2015-09-17 06:12:55.849,1025723,transaction,222371,3577.0
2015-09-17 17:51:26.447,569539,transaction,226092,3142.0
2015-09-17 17:58:25.522,266464,transaction,137974,14413.0
2015-09-17 15:54:52.903,152963,transaction,390591,6210.0
2015-09-18 01:47:21.770,62004,transaction,312594,5739.0
2015-09-18 01:50:11.262,427756,transaction,342659,13143.0
2015-09-17 18:12:36.954,1132858,transaction,271537,2137.0
2015-09-17 19:01:42.905,1199182,transaction,7943,8622.0
2015-09-17 15:11:02.163,152963,transaction,206767,12673.0
2015-09-17 17:51:26.447,569539,transaction,122435,3142.0
2015-09-17 17:20:45.683,412234,transaction,308053,14614.0
2015-09-17 18:34:36.732,755815,transaction,309949,16734.0
2015-09-17 18:34:36.732,755815,transaction,201985,16734.0
2015-09-17 16:30:32.053,737329,transaction,252344,402.0
2015-09-17 18:17:22.926,895999,transaction,279225,2793.0
2015-09-18 00:26:08.087,1156860,transaction,367900,12697.0
2015-09-18 01:06:18.154,1298462,transaction,358348,5741.0
2015-09-18 00:58:56.041,355297,transaction,213213,5356.0
2015-09-18 00:45:03.196,152963,transaction,302559,2553.0
2015-09-17 14:38:31.144,891847,transaction,326819,3162.0
2015-09-17 17:08:59.418,221662,transaction,442837,4711.0
2015-09-17 17:17:14.666,1006557,transaction,148103,2175.0
2015-09-17 17:26:18.624,841560,transaction,348983,8745.0
2015-09-17 18:17:24.693,1364905,transaction,446730,5407.0
2015-09-17 18:22:51.351,31936,transaction,166007,10430.0
2015-09-17 15:45:32.544,152963,transaction,255919,13895.0
2015-09-17 15:17:41.050,748562,transaction,344902,9155.0
2015-09-18 02:08:16.481,152963,transaction,122984,5772.0
2015-09-18 02:08:16.481,152963,transaction,334401,5772.0
2015-05-03 05:05:29.429,619893,transaction,180097,7660.0
2015-05-03 03:35:01.772,345781,transaction,438400,1016.0
2015-05-03 05:01:22.903,379008,transaction,441645,5846.0
2015-05-03 04:07:38.961,435495,transaction,175893,6173.0
2015-05-03 04:31:44.947,1282205,transaction,444888,10488.0
2015-05-03 04:31:14.903,266417,transaction,445106,12546.0
2015-05-03 04:31:14.950,266417,transaction,301359,12546.0
2015-05-03 04:01:47.591,586756,transaction,440917,10942.0
2015-05-03 04:56:06.224,379008,transaction,441645,4974.0
2015-05-03 05:41:33.312,1206788,transaction,70790,16809.0
2015-05-03 05:04:29.395,611754,transaction,210087,3062.0
2015-05-03 03:27:21.391,869008,transaction,40685,9765.0
2015-05-03 05:55:22.402,732139,transaction,61273,3099.0
2015-05-03 17:22:10.939,307276,transaction,4001,2458.0
2015-05-03 16:51:20.120,429418,transaction,29877,11889.0
2015-05-03 17:37:50.893,885223,transaction,255336,13260.0
2015-05-03 16:53:04.819,935325,transaction,268755,1238.0
2015-05-04 02:22:57.444,216650,transaction,340921,6999.0
2015-05-03 06:34:48.314,614999,transaction,343618,16434.0
2015-05-03 06:28:35.556,946749,transaction,217605,7613.0
2015-05-03 07:02:11.863,450190,transaction,354288,14963.0
2015-05-04 00:24:41.176,932151,transaction,218648,11279.0
2015-05-03 23:58:44.940,53842,transaction,371445,7124.0
2015-05-03 23:54:52.562,1193771,transaction,291947,9491.0
2015-05-04 00:27:17.794,365315,transaction,146274,4389.0
2015-05-04 03:23:06.776,132676,transaction,271823,4755.0
2015-05-03 22:03:00.499,404798,transaction,206937,4594.0
2015-05-03 22:49:38.124,53842,transaction,293416,5875.0
2015-05-03 22:13:16.716,516166,transaction,239596,6145.0
2015-05-03 22:07:55.000,381222,transaction,84160,3445.0
2015-05-03 16:51:20.120,429418,transaction,158834,11889.0
2015-05-03 16:55:38.920,461703,transaction,76121,440.0
2015-05-03 17:14:21.335,1026425,transaction,46444,4789.0
2015-05-03 16:33:22.997,53842,transaction,49881,4831.0
2015-05-04 01:55:45.767,53842,transaction,320130,3065.0
2015-05-04 03:57:30.479,156622,transaction,340808,8162.0
2015-05-04 04:30:58.073,600589,transaction,369447,7446.0
2015-05-03 07:02:48.797,1045152,transaction,131385,3188.0
2015-05-04 00:15:28.048,995314,transaction,107972,14954.0
2015-05-04 00:20:45.297,1292703,transaction,385769,14322.0
2015-05-03 21:36:36.189,67803,transaction,161453,6412.0
2015-05-03 18:30:36.677,53842,transaction,320130,6352.0
2015-05-03 15:37:52.889,710338,transaction,31058,4404.0
2015-05-04 05:26:44.563,1176899,transaction,369447,17168.0
2015-05-03 21:43:57.422,53842,transaction,420528,3135.0
2015-05-03 21:54:04.483,53842,transaction,291877,15379.0
2015-05-03 22:49:38.124,53842,transaction,428423,5875.0
2015-05-03 23:16:56.117,720275,transaction,167143,13675.0
2015-05-04 01:10:01.675,1279042,transaction,316183,10678.0
2015-05-04 04:30:58.073,600589,transaction,274435,7446.0
2015-05-04 04:19:29.917,243592,transaction,295613,9810.0
2015-05-04 00:28:15.395,719670,transaction,193853,10344.0
2015-05-04 00:32:19.650,168289,transaction,61298,2370.0
2015-05-04 00:22:04.610,53842,transaction,305503,2940.0
2015-05-03 20:18:48.925,53842,transaction,326324,15065.0
2015-05-03 18:47:17.291,260753,transaction,306086,4664.0
2015-05-03 15:05:48.420,560305,transaction,436056,3033.0
2015-05-03 23:07:44.264,1288137,transaction,289160,10719.0
2015-05-04 03:23:06.745,132676,transaction,338939,4755.0
2015-05-03 17:37:50.862,885223,transaction,171201,13260.0
2015-05-03 17:11:00.420,190672,transaction,259357,12118.0
2015-05-03 17:00:29.944,710338,transaction,294424,6496.0
2015-05-03 16:26:17.689,190672,transaction,259357,15390.0
2015-05-03 16:55:38.920,461703,transaction,256164,440.0
2015-05-04 01:05:43.213,163561,transaction,37254,5587.0
2015-05-03 19:20:23.424,913454,transaction,339606,16373.0
2015-05-03 22:49:38.124,53842,transaction,90360,5875.0
2015-05-03 22:49:38.108,53842,transaction,384723,5875.0
2015-05-04 00:35:33.156,460412,transaction,197852,12483.0
2015-05-03 23:54:52.562,1193771,transaction,79442,9491.0
2015-05-04 00:24:41.113,932151,transaction,252765,11279.0
2015-05-04 00:27:17.763,365315,transaction,218771,4389.0
2015-05-03 08:32:01.974,996991,transaction,40168,1849.0
2015-05-03 15:29:19.685,729806,transaction,317436,2410.0
2015-05-03 15:29:47.316,53842,transaction,12404,3548.0
2015-05-03 15:35:13.372,935325,transaction,226005,13379.0
2015-05-03 16:17:20.336,987715,transaction,47863,216.0
2015-05-04 03:23:06.729,132676,transaction,381613,4755.0
2015-05-03 20:16:42.992,563799,transaction,205111,13689.0
2015-05-03 20:24:42.383,673776,transaction,432011,16383.0
2015-05-03 20:23:47.475,1227583,transaction,58274,13905.0
2015-05-03 18:42:41.389,53842,transaction,45738,9217.0
2015-05-03 18:42:41.389,53842,transaction,829,9217.0
2015-05-03 16:53:04.819,935325,transaction,63543,1238.0
2015-05-03 17:02:11.529,53842,transaction,317735,5706.0
2015-05-03 17:18:59.533,1093736,transaction,70868,7410.0
2015-05-04 03:23:06.745,132676,transaction,104116,4755.0
2015-05-03 15:26:41.217,432060,transaction,399531,10826.0
2015-05-03 16:05:57.237,1390702,transaction,86218,9996.0
2015-05-03 15:53:20.730,190672,transaction,259357,3480.0
2015-05-03 14:36:51.237,426297,transaction,274710,9967.0
2015-05-04 05:19:27.095,1291892,transaction,370838,4704.0
2015-05-04 04:30:58.073,600589,transaction,41351,7446.0
2015-05-03 17:17:35.777,935325,transaction,14680,6720.0
2015-05-03 16:51:20.073,429418,transaction,92466,11889.0
2015-05-03 20:21:56.191,176379,transaction,452497,17138.0
2015-05-03 20:24:55.946,53842,transaction,336945,9606.0
2015-05-03 21:32:53.216,902220,transaction,309748,6980.0
2015-05-03 21:13:02.148,636520,transaction,31678,16294.0
2015-05-03 20:50:37.764,172634,transaction,65091,13653.0
2015-05-04 04:26:07.560,811978,transaction,46156,10862.0
2015-05-03 07:02:48.797,1045152,transaction,220174,3188.0
2015-05-03 07:02:48.797,1045152,transaction,219849,3188.0
2015-05-04 00:09:42.753,53842,transaction,409804,9360.0
2015-05-03 20:01:18.550,163561,transaction,31644,3967.0
2015-05-03 14:58:49.345,1208747,transaction,396445,13343.0
2015-05-04 02:20:00.192,935325,transaction,87740,3182.0
2015-05-03 22:41:06.732,163561,transaction,386635,6042.0
2015-05-03 21:49:14.810,935325,transaction,313858,13669.0
2015-05-03 22:06:42.024,68804,transaction,171042,10642.0
2015-05-03 22:19:25.014,300311,transaction,350291,1882.0
2015-05-04 21:33:10.884,557693,transaction,398579,14068.0
2015-05-04 20:45:27.457,138131,transaction,358211,8363.0
2015-05-04 23:32:46.395,138131,transaction,11663,16802.0
2015-05-04 22:38:05.089,138131,transaction,173617,12694.0
2015-05-04 22:54:44.702,163561,transaction,49196,15198.0
2015-05-05 03:10:32.167,1235469,transaction,293126,9711.0
2015-05-05 04:08:31.674,287434,transaction,181845,9783.0
2015-05-05 04:08:24.488,886313,transaction,82539,1628.0
2015-05-04 15:37:00.961,221176,transaction,197919,6689.0
2015-05-05 02:31:18.378,2468,transaction,181948,3247.0
2015-05-05 02:46:11.378,258538,transaction,271612,9373.0
2015-05-05 02:16:52.915,986325,transaction,369447,17547.0
2015-05-04 18:31:56.744,47029,transaction,415660,13733.0
2015-05-04 17:54:41.987,34951,transaction,387373,17148.0
2015-05-04 17:08:15.258,34951,transaction,463280,7862.0
2015-05-04 16:37:56.324,556819,transaction,78163,8039.0
2015-05-04 19:17:35.471,8314,transaction,176419,17648.0
2015-05-04 18:58:50.408,78878,transaction,88831,11826.0
2015-05-04 18:59:23.777,1380845,transaction,367900,14248.0
2015-05-04 19:06:04.219,54535,transaction,51346,7193.0
2015-05-04 19:06:04.219,54535,transaction,157480,7193.0
2015-05-05 01:02:09.728,146419,transaction,2657,6416.0
2015-05-05 01:30:56.699,163561,transaction,318333,10849.0
2015-05-05 00:35:54.004,971301,transaction,219319,267.0
2015-05-05 01:45:11.634,686896,transaction,89379,6612.0
2015-05-05 05:08:29.135,153711,transaction,187138,8477.0
2015-05-04 20:32:07.929,1140215,transaction,181948,1341.0
2015-05-04 21:17:03.060,995227,transaction,191222,8703.0
2015-05-04 20:54:22.163,1043555,transaction,411858,1893.0
2015-05-04 23:52:38.813,235560,transaction,148426,17434.0
2015-05-04 23:56:03.199,1062987,transaction,254432,16624.0
2015-05-04 23:13:33.489,872183,transaction,85510,6128.0
2015-05-04 14:33:14.023,71927,transaction,84160,3726.0
2015-05-04 22:09:09.894,636569,transaction,397638,11364.0
2015-05-04 21:45:41.638,92098,transaction,314201,10640.0
2015-05-04 18:54:02.915,1031046,transaction,388974,17244.0
2015-05-04 18:57:08.330,868541,transaction,268955,13805.0
2015-05-04 18:54:00.456,1085761,transaction,336131,1360.0
2015-05-04 18:59:23.699,1380845,transaction,153666,14248.0
2015-05-04 18:33:10.824,989748,transaction,463493,2024.0
2015-05-04 17:56:23.317,681196,transaction,122734,2728.0
2015-05-04 17:28:19.542,971479,transaction,26745,263.0
2015-05-04 18:22:48.528,148264,transaction,19278,9091.0
2015-05-05 05:08:29.166,153711,transaction,461651,8477.0
2015-05-05 05:03:53.832,1104495,transaction,145219,12079.0
2015-05-05 04:47:03.484,598472,transaction,70575,6815.0
2015-05-05 05:22:31.305,959082,transaction,344779,1639.0
2015-05-05 00:47:26.943,377483,transaction,272813,10305.0
2015-05-04 16:01:04.426,868541,transaction,382674,14125.0
2015-05-04 21:05:29.177,1079533,transaction,294267,16901.0
2015-05-04 20:45:27.457,138131,transaction,398887,8363.0
2015-05-04 20:54:22.163,1043555,transaction,339032,1893.0
2015-05-04 20:54:22.101,1043555,transaction,240535,1893.0
2015-05-04 21:13:16.344,1247721,transaction,9308,16766.0
2015-05-04 21:03:20.263,741178,transaction,461686,17670.0
2015-05-04 20:40:12.189,753277,transaction,82278,15659.0
2015-05-04 20:36:01.339,163561,transaction,175662,3659.0
2015-05-04 23:15:36.179,125651,transaction,169571,4119.0
2015-05-04 23:50:06.606,1078486,transaction,296048,10095.0
2015-05-04 23:28:33.574,434900,transaction,320130,635.0
2015-05-05 02:36:47.024,163561,transaction,156522,7024.0
2015-05-05 02:08:58.636,826073,transaction,186352,8985.0
2015-05-05 01:55:47.692,163561,transaction,321005,5033.0
2015-05-04 15:17:08.611,710338,transaction,96127,8564.0
2015-05-04 19:24:47.541,1094089,transaction,223173,9828.0
2015-05-04 18:41:17.501,868541,transaction,423217,8545.0
2015-05-04 18:19:12.283,6029,transaction,294267,11625.0
2015-05-04 17:48:07.717,681196,transaction,122734,9964.0
2015-05-04 18:24:49.308,649387,transaction,174341,528.0
2015-05-04 22:14:28.920,864513,transaction,431216,3392.0
2015-05-04 22:49:11.330,1271388,transaction,17478,9544.0
2015-05-04 22:38:05.074,138131,transaction,362059,12694.0
2015-05-04 22:13:55.692,331815,transaction,284654,7382.0
2015-05-04 22:21:28.538,1338885,transaction,120778,17177.0
2015-05-05 04:16:00.599,598107,transaction,455938,804.0
2015-05-05 05:10:25.102,855092,transaction,109589,14032.0
2015-05-05 05:13:11.355,948335,transaction,111057,5960.0
2015-05-04 17:08:15.258,34951,transaction,12217,7862.0
2015-05-04 16:55:55.820,147096,transaction,277767,2465.0
2015-05-04 16:53:11.183,868541,transaction,136523,4509.0
2015-05-04 17:18:48.806,1181206,transaction,352959,15803.0
2015-05-04 16:34:24.893,710338,transaction,450950,12266.0
2015-05-04 17:10:29.763,868541,transaction,316255,5934.0
2015-05-04 20:28:51.261,47029,transaction,415660,13733.0
2015-05-04 20:53:10.916,1325569,transaction,426961,10546.0
2015-05-04 23:50:20.930,321756,transaction,272813,4774.0
2015-05-04 23:34:53.569,284451,transaction,234087,10439.0
2015-05-04 23:09:29.955,710338,transaction,365015,2621.0
2015-05-05 00:27:41.685,1106356,transaction,316472,17309.0
2015-05-04 22:38:05.089,138131,transaction,85832,12694.0
2015-05-04 22:49:02.524,1334545,transaction,325706,8316.0
2015-05-04 22:14:29.404,864513,transaction,131385,3392.0
2015-05-04 22:38:08.987,1251116,transaction,247948,14977.0
2015-05-04 22:33:49.646,1045205,transaction,397020,10763.0
2015-05-04 22:18:21.992,902934,transaction,152158,17451.0
2015-05-04 19:00:55.882,79201,transaction,304669,12334.0
2015-05-04 19:06:04.266,54535,transaction,116481,7193.0
2015-05-04 20:03:11.489,988274,transaction,93645,11322.0
2015-05-04 20:11:01.903,145611,transaction,369924,7610.0
2015-05-04 06:55:47.708,696774,transaction,294267,4498.0
2015-05-04 08:57:37.261,646169,transaction,200505,5095.0
2015-05-04 07:26:37.360,1176550,transaction,120373,17151.0
2015-05-05 02:29:43.400,1220875,transaction,322839,13149.0
2015-05-04 18:30:14.818,249286,transaction,281103,8118.0
2015-05-04 18:00:36.103,647026,transaction,384647,8248.0
2015-05-04 15:41:42.526,705174,transaction,162745,11371.0
2015-05-04 15:47:11.345,505988,transaction,84160,12716.0
2015-05-04 14:23:41.490,1085571,transaction,157585,17618.0
2015-05-05 04:15:06.902,1206408,transaction,338960,13262.0
2015-05-05 04:08:24.520,886313,transaction,83015,1628.0
2015-05-05 04:54:20.405,41386,transaction,340921,9675.0
2015-05-05 05:31:52.003,1107953,transaction,302948,14004.0
2015-05-05 01:47:53.312,70678,transaction,451238,12484.0
2015-05-05 01:45:53.946,1140665,transaction,266024,10177.0
2015-05-04 17:18:48.743,1181206,transaction,253797,15803.0
2015-05-04 15:59:58.661,138131,transaction,61716,10917.0
2015-05-04 16:39:53.074,556819,transaction,78163,4173.0
2015-05-04 21:37:43.240,557693,transaction,398579,16539.0
2015-05-04 20:44:22.020,1390335,transaction,422425,12964.0
2015-05-04 23:30:29.090,163561,transaction,354484,808.0
2015-05-04 23:56:03.119,1062987,transaction,326614,16624.0
2015-05-04 23:08:22.881,163561,transaction,440677,1316.0
2015-05-05 05:13:11.355,948335,transaction,421884,5960.0
2015-05-05 05:13:11.323,948335,transaction,399053,5960.0
2015-05-05 04:26:36.957,1172151,transaction,294267,15514.0
2015-05-05 05:20:13.798,156957,transaction,431447,3664.0
2015-05-05 05:36:20.478,573587,transaction,171335,557.0
2015-05-04 22:16:04.027,855251,transaction,251396,13745.0
2015-05-04 22:14:44.901,868541,transaction,422583,532.0
2015-05-04 22:53:02.360,138131,transaction,318333,3564.0
2015-05-04 21:59:10.509,1349607,transaction,462376,1467.0
2015-05-04 19:24:10.186,138131,transaction,172894,10180.0
2015-05-04 19:37:53.110,625383,transaction,310622,14187.0
2015-05-04 19:06:03.873,54535,transaction,34278,7193.0
2015-05-04 19:03:40.297,1090548,transaction,186352,8009.0
2015-05-04 19:27:36.657,951702,transaction,234198,9716.0
2015-05-04 17:54:41.987,34951,transaction,12217,17148.0
2015-05-04 14:45:31.215,1269642,transaction,245168,1420.0
2015-05-04 06:32:47.315,849941,transaction,104432,848.0
2015-05-04 06:20:19.773,433031,transaction,179436,15023.0
2015-05-04 06:58:37.032,1262351,transaction,7943,6171.0
2015-05-05 01:36:01.579,440486,transaction,282651,1622.0
2015-05-05 01:22:23.564,138131,transaction,229094,2732.0
2015-05-05 01:15:31.565,125769,transaction,441966,3154.0
2015-05-05 01:18:17.301,1037270,transaction,452035,17444.0
2015-05-04 16:34:09.324,696393,transaction,445351,6721.0
2015-05-04 17:07:02.872,574661,transaction,249130,6667.0
2015-05-04 17:10:29.747,868541,transaction,442725,5934.0
2015-05-05 01:30:36.840,1314233,transaction,373298,12049.0
2015-05-05 01:40:26.589,1011757,transaction,129895,6899.0
2015-05-05 01:31:29.053,146522,transaction,73602,8073.0
2015-05-05 00:42:59.801,253756,transaction,257120,9627.0
2015-05-05 01:23:56.578,403374,transaction,7943,13644.0
2015-05-05 01:04:32.347,1005223,transaction,304081,17318.0
2015-05-05 00:15:29.176,163561,transaction,294267,1546.0
2015-05-04 23:50:06.607,1078486,transaction,446934,10095.0
2015-05-04 23:25:43.876,1140878,transaction,172004,6462.0
2015-05-04 18:24:49.292,649387,transaction,120778,528.0
2015-05-04 18:23:14.574,710338,transaction,316753,6448.0
2015-05-04 17:44:02.491,1219089,transaction,448453,10396.0
2015-05-04 18:26:11.539,138131,transaction,448453,9872.0
2015-05-04 18:31:51.935,93887,transaction,444899,6983.0
2015-05-04 18:00:36.150,647026,transaction,417631,8248.0
2015-05-04 21:04:16.171,141701,transaction,334094,15495.0
2015-05-04 21:20:21.356,163561,transaction,361777,11110.0
2015-05-04 20:11:03.488,1269591,transaction,393689,6229.0
2015-05-04 19:35:36.657,716938,transaction,220513,8092.0
2015-05-04 19:03:29.124,710338,transaction,232917,3961.0
2015-05-04 06:41:29.480,1130635,transaction,44646,7916.0
2015-05-04 06:05:43.444,736846,transaction,255741,4415.0
2015-05-04 15:42:05.617,231565,transaction,316140,10084.0
2015-05-05 04:06:19.949,1126674,transaction,41649,3996.0
2015-05-05 03:54:58.083,391446,transaction,114213,13652.0
2015-05-05 04:12:46.274,759356,transaction,284048,8682.0
2015-05-05 03:36:07.564,468853,transaction,380493,10107.0
2015-05-05 03:16:15.376,1290558,transaction,168491,2899.0
2015-05-05 03:15:51.528,362141,transaction,311200,7706.0
2015-05-05 04:51:49.752,237278,transaction,41898,11969.0
2015-05-05 05:20:13.783,156957,transaction,161911,3664.0
2015-05-05 02:02:59.144,458059,transaction,345529,13646.0
2015-05-04 16:01:59.837,710338,transaction,77587,974.0
2015-05-05 19:22:52.585,826101,transaction,421063,3861.0
2015-05-05 23:00:38.786,126779,transaction,183756,13637.0
2015-05-05 22:44:59.439,1035814,transaction,379437,16810.0
2015-05-05 17:03:40.801,1180041,transaction,247948,4552.0
2015-05-05 17:49:49.923,1116948,transaction,4289,6800.0
2015-05-05 16:56:57.605,391939,transaction,19629,17233.0
2015-05-05 17:02:07.884,989923,transaction,207802,11962.0
2015-05-05 17:24:14.090,1386260,transaction,458012,13389.0
2015-05-05 18:31:20.465,372748,transaction,222514,17071.0
2015-05-05 18:29:23.294,280912,transaction,150547,16156.0
2015-05-05 18:29:01.822,590670,transaction,348938,15704.0
2015-05-05 18:06:21.798,1116948,transaction,180588,9693.0
2015-05-05 18:25:52.897,868057,transaction,90083,11792.0
2015-05-05 18:25:32.574,270876,transaction,466614,3966.0
2015-05-05 18:23:54.064,1256029,transaction,113019,1152.0
2015-05-05 18:01:54.977,1091556,transaction,72926,3550.0
2015-05-05 18:42:40.323,1000593,transaction,3629,10024.0
2015-05-05 18:36:18.664,169369,transaction,73311,10620.0
2015-05-05 20:38:38.800,389532,transaction,346384,13263.0
2015-05-05 20:41:07.434,1035814,transaction,428002,11980.0
2015-05-05 21:36:13.560,379932,transaction,242905,8722.0
2015-05-05 20:57:43.488,281359,transaction,246532,9659.0
2015-05-06 00:31:39.668,370541,transaction,266468,6715.0
2015-05-06 01:39:47.632,1013035,transaction,54427,2812.0
2015-05-06 01:28:32.177,609642,transaction,438428,7818.0
2015-05-05 13:16:23.141,906092,transaction,89977,14841.0
2015-05-06 04:42:38.955,965057,transaction,4215,5021.0
2015-05-06 04:57:26.344,1179141,transaction,77991,14383.0
2015-05-05 16:46:41.072,391939,transaction,312717,11223.0
2015-05-05 16:38:08.892,42192,transaction,231942,8992.0
2015-05-05 23:54:03.969,170470,transaction,71443,14666.0
2015-05-05 23:24:08.989,1352044,transaction,204157,17640.0
2015-05-05 23:37:40.637,1014434,transaction,19883,6997.0
2015-05-05 23:59:34.292,1116948,transaction,105530,634.0
