visitorid,itemid,interaction_weight
616066.0,281544.0,1
616521.0,432478.0,1
616796.0,96269.0,1
617793.0,401122.0,1
617793.0,417621.0,1
617793.0,429846.0,1
618368.0,411482.0,1
619657.0,2660.0,1
619835.0,74511.0,1
619835.0,110115.0,1
619835.0,391031.0,1
620292.0,452661.0,1
621030.0,119267.0,1
621474.0,251534.0,1
621474.0,355994.0,1
621474.0,439424.0,1
621588.0,30024.0,1
622534.0,26634.0,1
623540.0,101960.0,1
623908.0,448690.0,1
624006.0,137189.0,1
624095.0,128185.0,1
625091.0,313714.0,1
625399.0,325310.0,1
625795.0,118024.0,1
626237.0,219427.0,1
626903.0,137974.0,1
627358.0,73602.0,1
627760.0,118914.0,1
628648.0,301602.0,1
629436.0,99093.0,1
629576.0,118914.0,1
629925.0,391917.0,1
630224.0,215233.0,1
630627.0,303573.0,1
631757.0,374759.0,1
632138.0,441852.0,1
632538.0,438484.0,1
633063.0,312728.0,1
633212.0,226016.0,1
634017.0,384302.0,1
634120.0,7943.0,1
634183.0,196800.0,1
634766.0,214519.0,1
635667.0,159792.0,1
635778.0,448220.0,1
635862.0,209593.0,1
635862.0,324290.0,1
635987.0,160272.0,1
635987.0,387652.0,1
637412.0,228392.0,1
638506.0,374092.0,1
638736.0,88985.0,1
639061.0,132776.0,1
639300.0,64700.0,1
639529.0,436115.0,1
639964.0,360258.0,1
641689.0,293767.0,1
641815.0,382885.0,1
641943.0,444968.0,1
642091.0,172113.0,1
642130.0,357529.0,1
642505.0,48030.0,1
643535.0,276282.0,1
644031.0,26835.0,1
645414.0,237422.0,1
645525.0,20740.0,1
645525.0,55709.0,1
645525.0,137440.0,1
645525.0,143310.0,1
645525.0,185668.0,1
645525.0,191768.0,1
645525.0,231810.0,1
645525.0,278012.0,1
645525.0,279585.0,1
645525.0,286293.0,1
645525.0,318117.0,1
645525.0,334401.0,1
645525.0,334959.0,1
645525.0,339901.0,1
645525.0,352788.0,1
645525.0,373665.0,1
645525.0,408933.0,1
645525.0,452664.0,1
646035.0,136553.0,1
646154.0,138427.0,1
646402.0,399592.0,1
646421.0,107519.0,1
646421.0,282064.0,1
646421.0,458919.0,1
647289.0,104793.0,1
647987.0,397642.0,1
649003.0,11976.0,1
649460.0,121377.0,1
650108.0,247698.0,1
650670.0,374962.0,1
651173.0,317938.0,1
651553.0,123509.0,1
652566.0,250618.0,1
652968.0,38680.0,1
653012.0,296769.0,1
653076.0,441852.0,1
653891.0,238447.0,1
654002.0,318630.0,1
654148.0,216305.0,1
654496.0,364762.0,1
656350.0,294210.0,1
657378.0,2785.0,1
658278.0,216508.0,1
658278.0,422905.0,1
658473.0,243980.0,1
659293.0,201850.0,1
660620.0,104116.0,1
660620.0,377960.0,1
661164.0,382885.0,1
661619.0,340578.0,1
661719.0,214183.0,1
662500.0,399192.0,1
664127.0,167918.0,1
664689.0,228690.0,1
664721.0,48968.0,1
664721.0,146303.0,1
664721.0,186673.0,1
664721.0,222082.0,1
664721.0,329857.0,1
664763.0,68704.0,1
664763.0,239188.0,1
664763.0,244908.0,1
664846.0,283903.0,1
665308.0,342538.0,1
666162.0,153666.0,1
666163.0,66780.0,1
666500.0,242976.0,1
666594.0,458608.0,1
667085.0,285055.0,1
667217.0,255708.0,1
667569.0,218170.0,1
668775.0,3563.0,1
669744.0,104540.0,1
670220.0,275469.0,1
670220.0,349802.0,1
670282.0,272152.0,1
671597.0,385475.0,1
671906.0,362819.0,1
672120.0,361976.0,1
672120.0,394005.0,1
672217.0,158912.0,1
673007.0,217003.0,1
673572.0,428554.0,1
673841.0,17478.0,1
673919.0,429304.0,1
674207.0,58638.0,1
674837.0,47043.0,1
675368.0,311464.0,1
676455.0,447661.0,1
676700.0,182880.0,1
676700.0,187138.0,1
676700.0,256146.0,1
676700.0,328467.0,1
676735.0,29712.0,1
677299.0,83730.0,1
677318.0,343151.0,1
677741.0,291217.0,1
679084.0,137005.0,1
679892.0,309557.0,1
680026.0,34695.0,1
681231.0,214187.0,1
682031.0,67115.0,1
682031.0,249460.0,1
682031.0,269192.0,1
682031.0,357188.0,1
682031.0,442504.0,1
683346.0,144635.0,1
683796.0,105187.0,1
684153.0,370064.0,1
684514.0,12217.0,1
684514.0,14932.0,1
684514.0,22926.0,1
684514.0,30024.0,1
684514.0,30089.0,1
684514.0,33877.0,1
684514.0,36117.0,1
684514.0,37589.0,1
684514.0,38965.0,1
684514.0,40140.0,1
684514.0,44137.0,1
684514.0,52733.0,1
684514.0,60980.0,1
684514.0,73917.0,1
684514.0,74025.0,1
684514.0,76615.0,1
684514.0,78496.0,1
684514.0,80196.0,1
684514.0,86633.0,1
684514.0,93650.0,1
684514.0,118752.0,1
684514.0,123541.0,1
684514.0,125318.0,1
684514.0,134118.0,1
684514.0,136553.0,1
684514.0,140527.0,1
684514.0,142510.0,1
684514.0,144704.0,1
684514.0,175560.0,1
684514.0,176547.0,1
684514.0,187992.0,1
684514.0,197422.0,1
684514.0,200370.0,1
684514.0,204057.0,1
684514.0,210087.0,1
684514.0,227053.0,1
684514.0,231655.0,1
684514.0,234887.0,1
684514.0,237019.0,1
684514.0,243980.0,1
684514.0,254325.0,1
684514.0,255725.0,1
684514.0,257200.0,1
684514.0,262098.0,1
684514.0,265113.0,1
684514.0,290999.0,1
684514.0,293053.0,1
684514.0,301462.0,1
684514.0,301721.0,1
684514.0,306505.0,1
684514.0,328631.0,1
684514.0,330889.0,1
684514.0,334094.0,1
684514.0,335938.0,1
684514.0,342264.0,1
684514.0,368260.0,1
684514.0,368700.0,1
684514.0,368841.0,1
684514.0,371008.0,1
684514.0,390966.0,1
684514.0,391289.0,1
684514.0,396185.0,1
684514.0,397692.0,1
684514.0,399983.0,1
684514.0,408218.0,1
684514.0,410951.0,1
684514.0,412041.0,1
684514.0,414654.0,1
684514.0,416017.0,1
684514.0,420960.0,1
684514.0,429707.0,1
684514.0,436549.0,1
684514.0,441966.0,1
684514.0,444363.0,1
684514.0,445776.0,1
684514.0,446934.0,1
684514.0,451335.0,1
684514.0,453564.0,1
684514.0,458919.0,1
684514.0,459546.0,1
684514.0,459990.0,1
684514.0,465019.0,1
684514.0,465511.0,1
684873.0,210002.0,1
685143.0,343037.0,1
685665.0,34250.0,1
686012.0,15938.0,1
686012.0,69533.0,1
686012.0,75509.0,1
686012.0,152120.0,1
686012.0,188227.0,1
686012.0,188228.0,1
686012.0,215363.0,1
686012.0,244717.0,1
686012.0,288340.0,1
686012.0,289858.0,1
686012.0,321293.0,1
686012.0,337327.0,1
686012.0,396853.0,1
686012.0,408203.0,1
686039.0,23250.0,1
686039.0,77539.0,1
686854.0,19278.0,1
686854.0,257200.0,1
686854.0,384212.0,1
686940.0,65437.0,1
687775.0,402527.0,1
687775.0,414571.0,1
687940.0,324167.0,1
688237.0,388097.0,1
688645.0,327797.0,1
688840.0,80858.0,1
689091.0,329857.0,1
689115.0,176492.0,1
689115.0,233517.0,1
689115.0,336319.0,1
689611.0,455804.0,1
689640.0,288249.0,1
690929.0,179932.0,1
691013.0,224355.0,1
691013.0,374784.0,1
691268.0,352705.0,1
691766.0,8611.0,1
691766.0,417008.0,1
692653.0,302329.0,1
693104.0,207749.0,1
693398.0,54376.0,1
693648.0,190172.0,1
693672.0,71684.0,1
693709.0,449435.0,1
693975.0,2455.0,1
694977.0,317922.0,1
695025.0,246555.0,1
695747.0,253452.0,1
696363.0,446306.0,1
697009.0,284901.0,1
697361.0,19976.0,1
697408.0,265326.0,1
697413.0,55264.0,1
697413.0,221501.0,1
697585.0,34320.0,1
697828.0,419653.0,1
698958.0,130800.0,1
699342.0,231501.0,1
700066.0,455570.0,1
700110.0,429846.0,1
700240.0,218277.0,1
700327.0,131080.0,1
700839.0,343808.0,1
700847.0,274435.0,1
701119.0,465833.0,1
701326.0,348178.0,1
701722.0,302478.0,1
701750.0,35477.0,1
702866.0,255708.0,1
703023.0,572.0,1
703762.0,39854.0,1
705177.0,319855.0,1
705542.0,22347.0,1
705542.0,116624.0,1
705542.0,119298.0,1
705542.0,136329.0,1
705542.0,177382.0,1
705542.0,205313.0,1
705542.0,216391.0,1
705542.0,245005.0,1
705542.0,275625.0,1
705542.0,303573.0,1
705542.0,320130.0,1
705542.0,338660.0,1
705542.0,393252.0,1
705542.0,424186.0,1
705542.0,426947.0,1
705611.0,408203.0,1
706050.0,7943.0,1
706387.0,130371.0,1
707368.0,173486.0,1
707844.0,436694.0,1
708533.0,244204.0,1
708918.0,275559.0,1
709126.0,188148.0,1
709263.0,446820.0,1
709834.0,91231.0,1
709940.0,264133.0,1
710299.0,277746.0,1
710895.0,430397.0,1
711733.0,38965.0,1
712440.0,48388.0,1
712608.0,20218.0,1
712773.0,379652.0,1
712844.0,366421.0,1
713127.0,436694.0,1
713728.0,217605.0,1
713838.0,417621.0,1
713967.0,99675.0,1
715804.0,32591.0,1
715804.0,459835.0,1
715832.0,31078.0,1
717226.0,153767.0,1
717336.0,80554.0,1
718044.0,281735.0,1
719538.0,458271.0,1
721106.0,341009.0,1
721142.0,290509.0,1
721641.0,123975.0,1
721749.0,331147.0,1
722267.0,161553.0,1
722406.0,458608.0,1
722862.0,254196.0,1
723092.0,8641.0,1
723092.0,185211.0,1
723092.0,403477.0,1
723092.0,406121.0,1
724060.0,66405.0,1
724423.0,84973.0,1
724914.0,139971.0,1
726288.0,204494.0,1
728314.0,259608.0,1
728944.0,20218.0,1
729498.0,161182.0,1
729517.0,353237.0,1
729960.0,143230.0,1
729960.0,298419.0,1
729960.0,425477.0,1
730188.0,316753.0,1
731052.0,395952.0,1
731313.0,461274.0,1
731376.0,427777.0,1
732232.0,316907.0,1
732352.0,390824.0,1
732352.0,415822.0,1
732504.0,262098.0,1
732625.0,226366.0,1
732767.0,18726.0,1
732767.0,396344.0,1
734226.0,185346.0,1
734633.0,42328.0,1
734719.0,123212.0,1
734989.0,267961.0,1
735322.0,411486.0,1
735763.0,171427.0,1
738182.0,344305.0,1
738410.0,217703.0,1
738700.0,409562.0,1
738746.0,317691.0,1
738746.0,384528.0,1
739495.0,408179.0,1
740324.0,162556.0,1
740861.0,45420.0,1
741296.0,417464.0,1
741488.0,341482.0,1
741539.0,136587.0,1
741945.0,393768.0,1
741951.0,295075.0,1
742661.0,150547.0,1
743101.0,256270.0,1
743308.0,48030.0,1
743319.0,207125.0,1
743466.0,243087.0,1
743835.0,76196.0,1
744118.0,169203.0,1
744123.0,166106.0,1
744243.0,45216.0,1
744454.0,88446.0,1
745007.0,372254.0,1
745504.0,285995.0,1
745702.0,39440.0,1
746841.0,445676.0,1
746939.0,38706.0,1
746939.0,130113.0,1
746939.0,392474.0,1
747091.0,390988.0,1
747123.0,112219.0,1
747165.0,114814.0,1
747310.0,113952.0,1
747537.0,110018.0,1
748001.0,168360.0,1
748040.0,63092.0,1
748040.0,84321.0,1
748040.0,108021.0,1
748040.0,165347.0,1
748040.0,177757.0,1
748040.0,187490.0,1
748040.0,248711.0,1
748040.0,256766.0,1
748040.0,268534.0,1
748040.0,276704.0,1
748040.0,323191.0,1
748040.0,326217.0,1
748040.0,360487.0,1
748040.0,389135.0,1
748040.0,417927.0,1
748040.0,455804.0,1
748040.0,456951.0,1
748040.0,457231.0,1
748120.0,427499.0,1
748342.0,276704.0,1
748342.0,400077.0,1
749196.0,30326.0,1
749201.0,198209.0,1
749201.0,379953.0,1
751033.0,123975.0,1
751033.0,387451.0,1
751832.0,272770.0,1
752555.0,65273.0,1
753768.0,282672.0,1
754077.0,51650.0,1
754077.0,339390.0,1
754142.0,63489.0,1
754579.0,424017.0,1
754666.0,338794.0,1
754989.0,298560.0,1
755636.0,394678.0,1
756442.0,98178.0,1
756442.0,256706.0,1
756473.0,432357.0,1
756583.0,54435.0,1
756735.0,133647.0,1
756779.0,436694.0,1
756858.0,370745.0,1
758223.0,227976.0,1
760257.0,23247.0,1
760257.0,28284.0,1
760673.0,400093.0,1
761181.0,81763.0,1
761181.0,87856.0,1
761783.0,264306.0,1
761783.0,272152.0,1
761783.0,303142.0,1
761783.0,316753.0,1
761783.0,379953.0,1
762163.0,84973.0,1
763195.0,76533.0,1
763580.0,257115.0,1
765630.0,14671.0,1
765630.0,31625.0,1
765630.0,48030.0,1
765630.0,48987.0,1
765630.0,54292.0,1
765630.0,58638.0,1
765630.0,116968.0,1
765630.0,125660.0,1
765630.0,134118.0,1
765630.0,158808.0,1
765630.0,165302.0,1
765630.0,184331.0,1
765630.0,192144.0,1
765630.0,200114.0,1
765630.0,214271.0,1
765630.0,244027.0,1
765630.0,247356.0,1
765630.0,260256.0,1
765630.0,292952.0,1
765630.0,300559.0,1
765630.0,309440.0,1
765630.0,323381.0,1
765630.0,331910.0,1
765630.0,376944.0,1
765630.0,393014.0,1
765630.0,394809.0,1
765630.0,412416.0,1
765630.0,440129.0,1
765630.0,464731.0,1
765671.0,30689.0,1
765900.0,104261.0,1
765900.0,213834.0,1
765900.0,374938.0,1
765900.0,439202.0,1
765900.0,445351.0,1
766389.0,324290.0,1
766486.0,93493.0,1
766502.0,414995.0,1
766850.0,316753.0,1
767419.0,7943.0,1
768341.0,129624.0,1
768875.0,446849.0,1
769016.0,362760.0,1
769032.0,242905.0,1
769337.0,409804.0,1
769676.0,80813.0,1
769790.0,329279.0,1
770015.0,49384.0,1
770188.0,78496.0,1
770282.0,152433.0,1
770741.0,208497.0,1
771571.0,126522.0,1
771571.0,174783.0,1
771722.0,457018.0,1
771810.0,138309.0,1
771946.0,368025.0,1
772213.0,71934.0,1
772262.0,240160.0,1
772262.0,320130.0,1
774018.0,288077.0,1
774424.0,448057.0,1
774758.0,390734.0,1
775282.0,89044.0,1
775821.0,225856.0,1
775942.0,65764.0,1
776325.0,440826.0,1
776927.0,314201.0,1
777788.0,165773.0,1
777857.0,254324.0,1
778098.0,140262.0,1
778459.0,212589.0,1
780205.0,113440.0,1
780392.0,417673.0,1
780488.0,328370.0,1
780733.0,150809.0,1
781189.0,186256.0,1
781477.0,297268.0,1
782325.0,244397.0,1
782961.0,355891.0,1
783088.0,83837.0,1
783254.0,265625.0,1
783282.0,111179.0,1
783364.0,223829.0,1
783405.0,104560.0,1
783756.0,105471.0,1
783756.0,239480.0,1
783756.0,282868.0,1
783756.0,459990.0,1
784049.0,174815.0,1
784049.0,303828.0,1
785043.0,190534.0,1
785814.0,216225.0,1
786406.0,89262.0,1
787425.0,339921.0,1
787802.0,43465.0,1
787802.0,70894.0,1
787802.0,174409.0,1
787802.0,243250.0,1
787802.0,345059.0,1
789749.0,233084.0,1
791048.0,173274.0,1
791118.0,339703.0,1
791361.0,245200.0,1
791783.0,420960.0,1
791854.0,321460.0,1
791895.0,153666.0,1
792208.0,331910.0,1
792741.0,77514.0,1
792741.0,255908.0,1
793038.0,264286.0,1
793091.0,351397.0,1
793374.0,313722.0,1
793424.0,45175.0,1
794126.0,450616.0,1
794304.0,90748.0,1
795060.0,8641.0,1
795060.0,217218.0,1
795060.0,331159.0,1
795257.0,73019.0,1
795423.0,183758.0,1
795731.0,442610.0,1
795975.0,408179.0,1
796000.0,76617.0,1
796253.0,146471.0,1
797295.0,29605.0,1
797409.0,10864.0,1
797409.0,18554.0,1
797409.0,69207.0,1
797409.0,81104.0,1
797409.0,112828.0,1
797409.0,125906.0,1
797409.0,144607.0,1
797409.0,179834.0,1
797409.0,182642.0,1
797409.0,211592.0,1
797409.0,257040.0,1
797409.0,270492.0,1
797409.0,271896.0,1
797409.0,288425.0,1
797409.0,294242.0,1
797409.0,296536.0,1
797409.0,328578.0,1
797409.0,359734.0,1
797409.0,374698.0,1
797409.0,399049.0,1
797409.0,406413.0,1
797409.0,417927.0,1
797409.0,424186.0,1
797409.0,424506.0,1
797409.0,435160.0,1
797409.0,458946.0,1
798441.0,302242.0,1
798738.0,409983.0,1
799471.0,324290.0,1
799678.0,153639.0,1
799716.0,53516.0,1
800426.0,454124.0,1
800578.0,282806.0,1
800638.0,27812.0,1
800917.0,146630.0,1
801026.0,7943.0,1
801313.0,93031.0,1
801554.0,221833.0,1
802043.0,199568.0,1
802259.0,345576.0,1
802281.0,275469.0,1
802379.0,257040.0,1
802676.0,224979.0,1
802702.0,180380.0,1
803016.0,339703.0,1
803960.0,440937.0,1
804113.0,411572.0,1
804712.0,324290.0,1
804842.0,328025.0,1
804876.0,149253.0,1
805204.0,281480.0,1
805254.0,17478.0,1
805790.0,73789.0,1
805790.0,74750.0,1
805864.0,393193.0,1
806371.0,237817.0,1
806439.0,455275.0,1
806817.0,123548.0,1
807509.0,74456.0,1
807509.0,384222.0,1
808303.0,96598.0,1
808508.0,387947.0,1
809109.0,316010.0,1
809220.0,138427.0,1
809384.0,79524.0,1
809384.0,444931.0,1
811563.0,370019.0,1
812122.0,70387.0,1
813069.0,201598.0,1
813307.0,446522.0,1
813387.0,59761.0,1
813387.0,386160.0,1
813796.0,315543.0,1
815215.0,375169.0,1
815905.0,159380.0,1
815905.0,447661.0,1
817080.0,322717.0,1
817448.0,224614.0,1
817474.0,139332.0,1
817474.0,284654.0,1
818205.0,61104.0,1
818645.0,389814.0,1
818734.0,110403.0,1
819108.0,176082.0,1
819520.0,352042.0,1
819587.0,442902.0,1
819587.0,452518.0,1
820155.0,436694.0,1
820159.0,202052.0,1
820159.0,336832.0,1
820191.0,110379.0,1
821737.0,106741.0,1
821982.0,36119.0,1
821982.0,207136.0,1
822155.0,34355.0,1
822155.0,130113.0,1
822310.0,41217.0,1
822310.0,82565.0,1
822310.0,93556.0,1
822310.0,104560.0,1
822310.0,123995.0,1
822310.0,164970.0,1
822310.0,257630.0,1
822310.0,272988.0,1
822310.0,351861.0,1
822310.0,420549.0,1
822310.0,443161.0,1
822325.0,77573.0,1
822553.0,184331.0,1
822869.0,158808.0,1
823073.0,210002.0,1
823143.0,7943.0,1
823705.0,324391.0,1
824119.0,166437.0,1
824837.0,310233.0,1
824842.0,61303.0,1
824842.0,65273.0,1
824842.0,133907.0,1
824842.0,444365.0,1
825224.0,187226.0,1
825224.0,385261.0,1
825563.0,347595.0,1
826010.0,138356.0,1
826275.0,152501.0,1
826663.0,257308.0,1
826804.0,252596.0,1
826958.0,426947.0,1
827999.0,78496.0,1
828218.0,158829.0,1
828219.0,6853.0,1
828308.0,255725.0,1
830069.0,45583.0,1
831387.0,264379.0,1
831413.0,126307.0,1
831463.0,10966.0,1
831854.0,170277.0,1
832527.0,339808.0,1
834736.0,66480.0,1
834898.0,279585.0,1
835215.0,15564.0,1
836045.0,19278.0,1
836045.0,459546.0,1
836186.0,149822.0,1
836635.0,1261.0,1
836635.0,4959.0,1
836635.0,5675.0,1
836635.0,17478.0,1
836635.0,21320.0,1
836635.0,37068.0,1
836635.0,40140.0,1
836635.0,48030.0,1
836635.0,69783.0,1
836635.0,92979.0,1
836635.0,95981.0,1
836635.0,113233.0,1
836635.0,115826.0,1
836635.0,146797.0,1
836635.0,147879.0,1
836635.0,155354.0,1
836635.0,161623.0,1
836635.0,168927.0,1
836635.0,187494.0,1
836635.0,193828.0,1
836635.0,198637.0,1
836635.0,198995.0,1
836635.0,231092.0,1
836635.0,232406.0,1
836635.0,238942.0,1
836635.0,248512.0,1
836635.0,260621.0,1
836635.0,266085.0,1
836635.0,277627.0,1
836635.0,303828.0,1
836635.0,307201.0,1
836635.0,308967.0,1
836635.0,311464.0,1
836635.0,322619.0,1
836635.0,353364.0,1
836635.0,369150.0,1
836635.0,381934.0,1
836635.0,386636.0,1
836635.0,386724.0,1
836635.0,416017.0,1
836635.0,433264.0,1
836635.0,433649.0,1
836635.0,436115.0,1
836635.0,439194.0,1
836635.0,444006.0,1
836799.0,220410.0,1
837052.0,153036.0,1
837352.0,352577.0,1
838194.0,84997.0,1
839832.0,262398.0,1
840029.0,302144.0,1
840793.0,224295.0,1
841939.0,39677.0,1
841939.0,85914.0,1
841939.0,113440.0,1
841939.0,122604.0,1
841939.0,129138.0,1
841939.0,150730.0,1
841939.0,178274.0,1
841939.0,222285.0,1
841939.0,230911.0,1
841939.0,247240.0,1
841939.0,249702.0,1
841939.0,253286.0,1
841939.0,257040.0,1
841939.0,260005.0,1
841939.0,291893.0,1
841939.0,302587.0,1
841939.0,345136.0,1
841939.0,346203.0,1
841939.0,369158.0,1
841939.0,405770.0,1
841939.0,420960.0,1
841939.0,424421.0,1
841939.0,436195.0,1
841939.0,442131.0,1
841939.0,448494.0,1
842547.0,159780.0,1
843382.0,7943.0,1
843535.0,357531.0,1
844840.0,144704.0,1
845701.0,49676.0,1
845701.0,315545.0,1
846135.0,267236.0,1
846617.0,51969.0,1
846617.0,316024.0,1
846763.0,28072.0,1
846763.0,322892.0,1
847359.0,442565.0,1
848163.0,350527.0,1
848427.0,67434.0,1
848427.0,334947.0,1
849034.0,370745.0,1
849872.0,158569.0,1
849908.0,36904.0,1
849992.0,66780.0,1
850561.0,125084.0,1
851095.0,294351.0,1
851228.0,116624.0,1
851416.0,279473.0,1
851653.0,170283.0,1
851973.0,40582.0,1
852055.0,23762.0,1
852055.0,290841.0,1
852252.0,139918.0,1
853747.0,392300.0,1
853747.0,437106.0,1
853851.0,50133.0,1
854134.0,449776.0,1
854740.0,115530.0,1
854854.0,460553.0,1
854858.0,432478.0,1
855383.0,74833.0,1
855614.0,104699.0,1
855614.0,300906.0,1
856489.0,334800.0,1
856584.0,57744.0,1
856584.0,214183.0,1
856949.0,253084.0,1
858127.0,23762.0,1
858324.0,224295.0,1
858324.0,416017.0,1
858445.0,165169.0,1
859454.0,23626.0,1
859454.0,309438.0,1
859462.0,85945.0,1
859654.0,465751.0,1
859783.0,138290.0,1
860026.0,146081.0,1
860228.0,383488.0,1
860950.0,22495.0,1
861299.0,3188.0,1
861299.0,17700.0,1
861299.0,23332.0,1
861299.0,51792.0,1
861299.0,60957.0,1
861299.0,61303.0,1
861299.0,71800.0,1
861299.0,78653.0,1
861299.0,80858.0,1
861299.0,84475.0,1
861299.0,85914.0,1
861299.0,101617.0,1
861299.0,104116.0,1
861299.0,113764.0,1
861299.0,119942.0,1
861299.0,122604.0,1
861299.0,129010.0,1
861299.0,133404.0,1
861299.0,143778.0,1
861299.0,146325.0,1
861299.0,153666.0,1
861299.0,155188.0,1
861299.0,160999.0,1
861299.0,183087.0,1
861299.0,206970.0,1
861299.0,213834.0,1
861299.0,218817.0,1
861299.0,224166.0,1
861299.0,226647.0,1
861299.0,233203.0,1
861299.0,235796.0,1
861299.0,244458.0,1
861299.0,246838.0,1
861299.0,267236.0,1
861299.0,270383.0,1
861299.0,275625.0,1
861299.0,309557.0,1
861299.0,313462.0,1
861299.0,351289.0,1
861299.0,356644.0,1
861299.0,371585.0,1
861299.0,381200.0,1
861299.0,382437.0,1
861299.0,386724.0,1
861299.0,394052.0,1
861299.0,394974.0,1
861299.0,397692.0,1
861299.0,406070.0,1
861299.0,414127.0,1
861299.0,418366.0,1
861299.0,427725.0,1
861299.0,429765.0,1
861299.0,448494.0,1
861299.0,448986.0,1
861299.0,457412.0,1
861651.0,8015.0,1
861651.0,339346.0,1
861923.0,26283.0,1
861923.0,454878.0,1
862608.0,74570.0,1
862797.0,212438.0,1
863183.0,285729.0,1
863203.0,216044.0,1
863549.0,7130.0,1
863549.0,371204.0,1
864696.0,416399.0,1
865638.0,312728.0,1
865646.0,109352.0,1
866540.0,329522.0,1
866887.0,195901.0,1
866924.0,366888.0,1
867355.0,34676.0,1
867768.0,218033.0,1
868057.0,397159.0,1
868475.0,236266.0,1
868795.0,56323.0,1
869170.0,289103.0,1
869183.0,5070.0,1
869544.0,456005.0,1
870052.0,465751.0,1
872187.0,26210.0,1
872338.0,98893.0,1
872338.0,104417.0,1
872338.0,134558.0,1
872338.0,164045.0,1
872338.0,207125.0,1
872338.0,215765.0,1
872457.0,29393.0,1
873157.0,252564.0,1
873361.0,223003.0,1
874723.0,4849.0,1
875263.0,312781.0,1
875496.0,117314.0,1
876319.0,316976.0,1
876481.0,169583.0,1
877289.0,11848.0,1
877963.0,358837.0,1
878690.0,105812.0,1
879320.0,337306.0,1
879685.0,17478.0,1
879685.0,461710.0,1
880465.0,218794.0,1
880513.0,433441.0,1
881365.0,165337.0,1
882367.0,112782.0,1
882469.0,438484.0,1
883069.0,307062.0,1
883069.0,375894.0,1
883093.0,10516.0,1
883093.0,51969.0,1
883093.0,316255.0,1
883655.0,390645.0,1
883745.0,32313.0,1
883745.0,185504.0,1
884923.0,196923.0,1
884928.0,383487.0,1
885199.0,310514.0,1
885909.0,396575.0,1
886402.0,461765.0,1
887007.0,19349.0,1
887451.0,182785.0,1
887459.0,335641.0,1
887488.0,188390.0,1
887488.0,296581.0,1
887488.0,432152.0,1
888465.0,216592.0,1
888469.0,369040.0,1
888537.0,48892.0,1
888537.0,110389.0,1
888537.0,292667.0,1
888537.0,337480.0,1
888739.0,312728.0,1
888741.0,206218.0,1
888829.0,52928.0,1
888860.0,131745.0,1
888881.0,285412.0,1
889526.0,435618.0,1
889692.0,71779.0,1
889802.0,158912.0,1
889964.0,275937.0,1
890105.0,36127.0,1
890105.0,162892.0,1
890105.0,341345.0,1
890105.0,398673.0,1
890290.0,397519.0,1
892355.0,33912.0,1
892355.0,72299.0,1
892355.0,100944.0,1
892355.0,161354.0,1
892355.0,171814.0,1
892355.0,187913.0,1
892355.0,236578.0,1
892355.0,244458.0,1
892355.0,247307.0,1
892355.0,302242.0,1
892355.0,348245.0,1
892355.0,383396.0,1
892355.0,384744.0,1
892355.0,387339.0,1
892355.0,394678.0,1
892355.0,409746.0,1
892355.0,420960.0,1
892355.0,460553.0,1
892464.0,73311.0,1
893113.0,273958.0,1
893784.0,327897.0,1
895999.0,2657.0,1
895999.0,19135.0,1
895999.0,38680.0,1
895999.0,135311.0,1
895999.0,186540.0,1
896274.0,262162.0,1
896347.0,243087.0,1
896347.0,283923.0,1
897109.0,294245.0,1
897374.0,126236.0,1
897411.0,409725.0,1
897565.0,425705.0,1
897665.0,383100.0,1
897982.0,214335.0,1
898161.0,3020.0,1
899008.0,462808.0,1
899494.0,389814.0,1
899781.0,409923.0,1
899857.0,233.0,1
899857.0,45649.0,1
899857.0,75555.0,1
899857.0,172894.0,1
899857.0,218431.0,1
899857.0,223003.0,1
899857.0,257040.0,1
899857.0,260415.0,1
899857.0,280247.0,1
899857.0,332018.0,1
899857.0,355670.0,1
899857.0,426947.0,1
899857.0,439258.0,1
900715.0,265872.0,1
900820.0,218965.0,1
901007.0,431858.0,1
901221.0,74009.0,1
901467.0,222166.0,1
901801.0,236049.0,1
901880.0,320130.0,1
901963.0,443755.0,1
902303.0,425705.0,1
902711.0,277943.0,1
902756.0,168807.0,1
902756.0,243067.0,1
903316.0,176661.0,1
903507.0,122604.0,1
903507.0,222285.0,1
903507.0,344723.0,1
903847.0,154631.0,1
903847.0,358076.0,1
903935.0,122604.0,1
904294.0,366888.0,1
904351.0,260621.0,1
904418.0,393169.0,1
904736.0,333804.0,1
905308.0,16344.0,1
905500.0,414654.0,1
905936.0,12765.0,1
906325.0,219193.0,1
906711.0,297858.0,1
906971.0,259962.0,1
907091.0,49754.0,1
908446.0,307981.0,1
908646.0,406171.0,1
908941.0,306034.0,1
909282.0,460990.0,1
909547.0,118440.0,1
911093.0,261940.0,1
911093.0,277119.0,1
911377.0,144704.0,1
911457.0,444712.0,1
911674.0,391484.0,1
912214.0,242521.0,1
913045.0,130804.0,1
913285.0,210009.0,1
915374.0,158575.0,1
915594.0,379520.0,1
915892.0,449786.0,1
916024.0,397449.0,1
916600.0,107155.0,1
917036.0,325310.0,1
917038.0,198683.0,1
917059.0,339638.0,1
917289.0,216248.0,1
917293.0,290509.0,1
917500.0,181012.0,1
917500.0,181939.0,1
917500.0,207922.0,1
917594.0,317356.0,1
917853.0,159792.0,1
918146.0,432478.0,1
918201.0,90240.0,1
